Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
ORDER_27033,1,credit_card,5,249.68
ORDER_53680,1,credit_card,1,143.46
ORDER_64228,1,credit_card,1,212.83
ORDER_64781,1,credit_card,3,150.04
ORDER_39119,1,credit_card,6,363.15
ORDER_65564,1,credit_card,1,15.37
ORDER_73146,1,credit_card,1,157.21
ORDER_47300,1,credit_card,5,175.21
ORDER_71525,1,credit_card,6,68.82
ORDER_01965,1,credit_card,3,163.69
ORDER_30556,1,credit_card,1,151.58
ORDER_60403,1,credit_card,4,97.59
ORDER_22314,1,credit_card,7,73.58
ORDER_19134,1,credit_card,1,197.64
ORDER_30798,1,credit_card,4,48.28
ORDER_32447,1,credit_card,4,200.36
ORDER_59864,1,credit_card,1,217.81
ORDER_77124,1,credit_card,1,92.9
ORDER_69550,1,credit_card,4,336.67
ORDER_58830,1,credit_card,4,183.53
ORDER_83041,1,credit_card,10,328.41
ORDER_52894,1,credit_card,2,359.54
ORDER_68289,1,credit_card,1,126.48
ORDER_14608,1,boleto,1,138.42
ORDER_63110,1,credit_card,2,335.47
ORDER_86931,1,credit_card,1,40.34
ORDER_73403,1,credit_card,2,173.27
ORDER_21769,1,credit_card,3,34.09
ORDER_80517,1,credit_card,8,167.87
ORDER_84036,1,boleto,1,78.88
ORDER_19492,2,voucher,1,4.84
ORDER_57592,1,boleto,1,108.75
ORDER_85952,1,credit_card,1,327.56
ORDER_32720,1,credit_card,2,147.15
ORDER_64295,1,credit_card,4,49.76
ORDER_26681,4,voucher,1,2.58
ORDER_33684,1,credit_card,1,31.69
ORDER_03200,1,credit_card,3,103.55
ORDER_04844,1,credit_card,8,81.76
ORDER_46807,1,credit_card,1,223.26
ORDER_79080,1,credit_card,1,53.84
ORDER_85003,1,credit_card,1,107.72
ORDER_87038,1,credit_card,1,28.29
ORDER_21761,1,credit_card,10,1476.8
ORDER_48262,1,credit_card,1,44.01
ORDER_32427,1,boleto,1,107.06
ORDER_81107,1,credit_card,1,64.1
ORDER_71763,1,credit_card,1,18.07
ORDER_43225,1,boleto,1,132.59
ORDER_67279,1,credit_card,10,596.27
ORDER_09487,1,credit_card,1,80.19
ORDER_83511,1,credit_card,1,47.83
ORDER_49202,2,credit_card,10,999.64
ORDER_14256,1,credit_card,8,248.81
ORDER_43796,1,credit_card,4,236.57
ORDER_02982,1,boleto,1,636.74
ORDER_29774,1,credit_card,3,38.28
ORDER_76205,1,credit_card,8,109.23
ORDER_36948,1,credit_card,5,52.59
ORDER_10137,1,credit_card,1,64.03
ORDER_29445,1,credit_card,2,388.28
ORDER_20867,1,credit_card,2,140.38
ORDER_74380,1,credit_card,10,819.35
ORDER_41908,1,credit_card,2,150.04
ORDER_37280,1,boleto,1,153.27
ORDER_26584,1,credit_card,2,72.14
ORDER_55840,1,credit_card,1,27.78
ORDER_69065,1,credit_card,1,25.5
ORDER_55468,1,credit_card,1,58.59
ORDER_85987,1,credit_card,1,161.36
ORDER_45855,1,credit_card,3,146.68
ORDER_27725,1,credit_card,1,180.8
ORDER_32096,1,credit_card,4,43.22
ORDER_80533,1,credit_card,10,3042.36
ORDER_74161,1,credit_card,1,24.41
ORDER_87642,1,credit_card,6,169.85
ORDER_46542,1,boleto,1,62.28
ORDER_79380,1,credit_card,1,148.08
ORDER_02341,1,credit_card,4,167.07
ORDER_74462,1,credit_card,3,30.27
ORDER_00646,1,boleto,1,99.8
ORDER_49550,1,boleto,1,58.16
ORDER_20958,1,boleto,1,96.8
ORDER_22369,1,boleto,1,63.99
ORDER_63396,1,boleto,1,84.59
ORDER_69385,1,credit_card,5,189.21
ORDER_66311,1,boleto,1,45.0
ORDER_09173,1,credit_card,6,124.53
ORDER_02455,1,boleto,1,117.97
ORDER_51256,1,credit_card,10,102.74
ORDER_01427,1,credit_card,3,128.26
ORDER_37996,1,credit_card,3,89.67
ORDER_55710,1,credit_card,2,50.5
ORDER_75142,1,credit_card,4,296.61
ORDER_00479,1,credit_card,1,137.74
ORDER_55726,1,credit_card,7,74.41
ORDER_83772,1,voucher,1,24.0
ORDER_30430,1,credit_card,3,127.63
ORDER_81682,1,credit_card,2,72.96
ORDER_14235,1,credit_card,2,61.79
ORDER_49959,1,credit_card,1,304.38
ORDER_46560,1,credit_card,4,227.61
ORDER_40715,1,credit_card,1,122.46
ORDER_16118,1,credit_card,8,726.84
ORDER_29830,1,credit_card,1,21.77
ORDER_52782,1,credit_card,1,162.68
ORDER_76084,1,credit_card,6,107.78
ORDER_72279,1,boleto,1,681.42
ORDER_03387,1,credit_card,10,122.8
ORDER_29674,1,credit_card,4,410.1
ORDER_25709,1,credit_card,1,193.34
ORDER_65462,1,boleto,1,70.66
ORDER_84180,1,credit_card,1,100.0
ORDER_06658,1,credit_card,1,24.9
ORDER_54545,1,credit_card,1,78.54
ORDER_54851,1,boleto,1,136.9
ORDER_60998,1,credit_card,2,107.8
ORDER_13751,1,credit_card,1,244.95
ORDER_79470,1,credit_card,4,46.0
ORDER_66433,1,boleto,1,41.72
ORDER_50294,1,debit_card,1,78.64
ORDER_78841,1,credit_card,3,383.24
ORDER_18644,2,debit_card,1,230.15
ORDER_06248,1,credit_card,1,78.2
ORDER_42118,1,credit_card,1,34.8
ORDER_07709,1,boleto,1,79.9
ORDER_53176,1,credit_card,1,64.1
ORDER_71485,1,credit_card,1,0.52
ORDER_24455,1,credit_card,10,759.85
ORDER_07199,1,credit_card,2,268.0
ORDER_32023,1,credit_card,1,32.43
ORDER_24807,1,credit_card,10,691.0
ORDER_54719,1,credit_card,4,86.73
ORDER_14579,1,credit_card,3,160.37
ORDER_66229,1,credit_card,5,198.2
ORDER_25841,1,boleto,1,130.25
ORDER_62739,1,credit_card,3,153.27
ORDER_70010,1,credit_card,3,155.22
ORDER_70660,1,credit_card,12,1381.83
ORDER_20438,1,credit_card,6,69.45
ORDER_18704,1,boleto,1,106.43
ORDER_82883,1,voucher,1,60.42
ORDER_67235,1,credit_card,2,48.27
ORDER_73069,1,credit_card,10,151.74
ORDER_31050,1,credit_card,4,144.99
ORDER_38322,1,credit_card,1,30.93
ORDER_30749,1,boleto,1,37.75
ORDER_43724,1,boleto,1,45.2
ORDER_14010,1,credit_card,4,46.22
ORDER_15296,1,credit_card,1,23.78
ORDER_86788,1,credit_card,1,68.13
ORDER_41434,1,credit_card,1,1424.0
ORDER_08429,1,credit_card,4,734.2
ORDER_30236,1,credit_card,10,275.48
ORDER_60699,1,boleto,1,107.78
ORDER_23054,1,credit_card,1,9.81
ORDER_49164,1,boleto,1,87.32
ORDER_77641,1,credit_card,5,119.84
ORDER_31759,1,credit_card,1,82.98
ORDER_09735,1,credit_card,8,159.94
ORDER_11602,1,boleto,1,54.23
ORDER_24333,1,credit_card,3,112.25
ORDER_48754,2,credit_card,3,151.35
ORDER_40420,1,credit_card,8,132.69
ORDER_45462,1,credit_card,6,229.15
ORDER_43777,1,credit_card,10,762.61
ORDER_79061,1,credit_card,12,190.62
ORDER_33150,1,boleto,1,70.04
ORDER_60614,1,credit_card,2,137.4
ORDER_44766,1,credit_card,1,35.84
ORDER_40909,1,credit_card,1,258.51
ORDER_15999,1,boleto,1,134.06
ORDER_18914,1,credit_card,4,81.23
ORDER_03074,1,credit_card,6,66.05
ORDER_34364,1,credit_card,1,40.09
ORDER_68214,1,credit_card,8,151.94
ORDER_15511,1,credit_card,1,35.0
ORDER_49514,1,credit_card,4,155.77
ORDER_57404,1,credit_card,4,132.85
ORDER_82762,1,credit_card,5,102.35
ORDER_01527,1,credit_card,1,98.44
ORDER_56263,1,boleto,1,71.95
ORDER_79313,1,voucher,1,157.43
ORDER_47045,1,boleto,1,61.77
ORDER_78961,1,credit_card,4,210.1
ORDER_22649,1,credit_card,2,119.73
ORDER_00458,1,boleto,1,34.86
ORDER_52505,1,credit_card,1,82.98
ORDER_40959,1,credit_card,1,144.48
ORDER_65116,1,boleto,1,238.68
ORDER_30533,1,credit_card,1,44.0
ORDER_76635,1,credit_card,1,48.3
ORDER_82077,1,credit_card,1,113.44
ORDER_61384,1,credit_card,1,99.65
ORDER_11836,1,credit_card,10,246.36
ORDER_66072,1,credit_card,1,43.23
ORDER_71057,1,boleto,1,35.69
ORDER_63021,1,boleto,1,40.75
ORDER_16342,1,credit_card,10,335.35
ORDER_02228,1,boleto,1,69.84
ORDER_67324,1,credit_card,1,147.64
ORDER_42815,1,credit_card,2,167.29
ORDER_07650,1,debit_card,1,88.37
ORDER_56806,1,credit_card,3,48.69
ORDER_69078,1,credit_card,5,57.8
ORDER_83122,1,credit_card,1,47.83
ORDER_44917,2,voucher,1,179.89
ORDER_82891,1,boleto,1,95.21
ORDER_35515,1,credit_card,5,54.5
ORDER_65607,2,voucher,1,27.0
ORDER_33859,1,credit_card,8,1157.19
ORDER_41768,1,credit_card,1,72.05
ORDER_05112,1,debit_card,1,98.34
ORDER_56337,1,credit_card,3,79.1
ORDER_05165,1,credit_card,4,576.51
ORDER_23608,1,boleto,1,161.69
ORDER_80313,1,credit_card,10,679.68
ORDER_45164,1,credit_card,2,45.82
ORDER_65799,1,credit_card,5,100.34
ORDER_24134,1,credit_card,1,86.93
ORDER_35773,1,credit_card,1,109.16
ORDER_30377,1,credit_card,7,274.47
ORDER_12370,1,credit_card,8,573.45
ORDER_27939,1,boleto,1,50.14
ORDER_27289,1,credit_card,3,126.12
ORDER_21978,1,credit_card,5,65.71
ORDER_48432,2,credit_card,10,206.0
ORDER_41985,1,credit_card,1,31.83
ORDER_77918,1,credit_card,6,60.73
ORDER_22131,1,credit_card,4,167.5
ORDER_76857,1,credit_card,4,195.69
ORDER_38637,1,credit_card,1,79.81
ORDER_68545,1,credit_card,10,285.74
ORDER_20097,1,credit_card,5,166.36
ORDER_52266,3,voucher,1,13.18
ORDER_65251,1,boleto,1,101.14
ORDER_18119,1,boleto,1,369.92
ORDER_39162,1,credit_card,1,106.47
ORDER_60605,1,credit_card,1,55.88
ORDER_01851,1,credit_card,3,192.22
ORDER_23761,1,boleto,1,138.82
ORDER_17451,1,credit_card,2,224.32
ORDER_16146,1,credit_card,5,55.24
ORDER_82630,1,credit_card,2,137.1
ORDER_71520,1,credit_card,3,335.89
ORDER_60077,1,credit_card,1,66.78
ORDER_64799,1,credit_card,3,108.2
ORDER_73498,1,boleto,1,127.02
ORDER_81718,1,credit_card,1,31.09
ORDER_52587,1,credit_card,1,91.05
ORDER_59637,1,credit_card,2,149.73
ORDER_23356,1,credit_card,10,184.94
ORDER_31340,1,boleto,1,66.5
ORDER_23678,1,boleto,1,114.24
ORDER_71756,1,credit_card,2,326.62
ORDER_24155,1,credit_card,4,42.27
ORDER_81539,1,credit_card,6,63.35
ORDER_23151,1,credit_card,8,249.02
ORDER_77593,1,credit_card,5,70.52
ORDER_31611,1,credit_card,3,170.36
ORDER_69023,1,credit_card,6,129.64
ORDER_46735,1,credit_card,1,43.88
ORDER_28247,1,boleto,1,64.44
ORDER_06225,1,credit_card,4,99.7
ORDER_64305,1,credit_card,10,168.5
ORDER_70881,1,boleto,1,28.09
ORDER_30171,1,boleto,1,46.55
ORDER_25795,1,credit_card,1,148.3
ORDER_53435,1,credit_card,8,199.0
ORDER_52104,1,boleto,1,45.78
ORDER_15749,1,credit_card,4,113.44
ORDER_88057,1,credit_card,1,85.25
ORDER_81549,1,credit_card,3,214.69
ORDER_23345,1,credit_card,8,218.46
ORDER_52904,1,credit_card,6,65.01
ORDER_35626,1,credit_card,2,106.15
ORDER_82554,1,credit_card,1,110.98
ORDER_21953,1,credit_card,1,63.18
ORDER_61449,1,credit_card,1,24.7
ORDER_02669,1,credit_card,1,209.11
ORDER_69026,1,credit_card,4,46.77
ORDER_69706,1,credit_card,6,115.88
ORDER_11646,1,boleto,1,114.79
ORDER_84913,1,boleto,1,134.5
ORDER_34064,1,credit_card,4,259.15
ORDER_37693,1,credit_card,6,103.34
ORDER_72034,1,credit_card,2,99.12
ORDER_71226,1,boleto,1,44.35
ORDER_62444,1,boleto,1,162.25
ORDER_15637,1,boleto,1,85.14
ORDER_71871,1,credit_card,5,252.09
ORDER_78640,1,credit_card,8,315.37
ORDER_06203,1,debit_card,1,67.36
ORDER_35982,1,credit_card,8,81.21
ORDER_86941,1,credit_card,1,11.33
ORDER_69213,1,boleto,1,189.16
ORDER_71561,1,credit_card,1,150.91
ORDER_18351,1,credit_card,1,132.9
ORDER_87036,3,voucher,1,30.0
ORDER_34945,1,credit_card,4,226.14
ORDER_42375,1,boleto,1,46.01
ORDER_18438,1,credit_card,1,66.78
ORDER_03716,1,credit_card,10,334.8
ORDER_84915,1,credit_card,6,83.23
ORDER_81361,1,credit_card,8,355.9
ORDER_39251,1,boleto,1,129.87
ORDER_25920,1,credit_card,3,68.11
ORDER_78710,2,credit_card,8,373.95
ORDER_70382,1,boleto,1,217.37
ORDER_40283,1,credit_card,3,117.9
ORDER_00570,1,voucher,1,37.54
ORDER_41669,1,credit_card,3,45.68
ORDER_57922,1,credit_card,1,79.24
ORDER_03321,1,credit_card,9,97.87
ORDER_62678,1,credit_card,5,58.99
ORDER_29670,6,voucher,1,15.0
ORDER_58258,1,credit_card,9,487.38
ORDER_22650,1,credit_card,6,134.13
ORDER_62404,1,credit_card,2,40.0
ORDER_49356,1,credit_card,2,56.09
ORDER_25915,1,boleto,1,72.65
ORDER_70997,1,credit_card,1,367.11
ORDER_13492,1,credit_card,1,66.1
ORDER_18222,1,credit_card,5,335.47
ORDER_43566,1,credit_card,5,182.33
ORDER_74271,1,voucher,1,30.0
ORDER_52616,1,credit_card,8,435.59
ORDER_36591,1,credit_card,4,44.78
ORDER_38865,1,voucher,1,17.61
ORDER_24722,1,credit_card,4,58.71
ORDER_88001,1,credit_card,10,374.93
ORDER_06924,1,credit_card,7,70.91
ORDER_85929,1,boleto,1,45.1
ORDER_80364,1,credit_card,1,69.12
ORDER_18598,1,credit_card,3,33.43
ORDER_00613,1,credit_card,6,438.48
ORDER_81614,1,credit_card,2,147.25
ORDER_62040,1,credit_card,1,129.09
ORDER_72807,1,credit_card,5,63.09
ORDER_39871,1,credit_card,3,149.86
ORDER_25591,1,credit_card,3,159.7
ORDER_18476,1,credit_card,2,22.9
ORDER_05021,1,credit_card,1,71.02
ORDER_44874,1,boleto,1,528.87
ORDER_51464,1,credit_card,2,35.78
ORDER_40716,1,boleto,1,65.71
ORDER_50401,1,credit_card,1,31.38
ORDER_73202,1,credit_card,1,17.29
ORDER_62973,1,credit_card,1,91.17
ORDER_49394,1,credit_card,3,157.54
ORDER_65449,1,credit_card,1,55.4
ORDER_86640,1,credit_card,6,62.12
ORDER_18024,1,credit_card,10,284.65
ORDER_60535,1,boleto,1,441.84
ORDER_28522,1,credit_card,8,427.62
ORDER_24791,1,boleto,1,126.39
ORDER_32123,1,boleto,1,40.77
ORDER_37190,1,credit_card,3,155.76
ORDER_26036,1,credit_card,1,133.34
ORDER_20986,1,credit_card,1,51.38
ORDER_06677,1,credit_card,1,71.74
ORDER_52143,1,credit_card,9,99.16
ORDER_55594,1,credit_card,3,41.0
ORDER_50994,1,boleto,1,124.14
ORDER_27997,2,voucher,1,51.27
ORDER_19396,1,credit_card,1,107.06
ORDER_23655,1,credit_card,6,1232.85
ORDER_62988,1,credit_card,1,61.31
ORDER_25030,1,credit_card,1,166.58
ORDER_84356,1,credit_card,3,30.38
ORDER_06646,1,boleto,1,118.84
ORDER_43677,1,credit_card,5,103.16
ORDER_09197,1,credit_card,6,227.4
ORDER_68668,1,credit_card,6,109.68
ORDER_85879,1,credit_card,5,192.14
ORDER_39353,1,credit_card,3,64.1
ORDER_79707,1,credit_card,5,58.65
ORDER_56096,1,credit_card,13,138.94
ORDER_23793,1,credit_card,1,75.07
ORDER_00062,1,credit_card,1,59.34
ORDER_06333,1,voucher,1,5.49
ORDER_71829,1,credit_card,8,369.79
ORDER_27186,1,credit_card,1,94.65
ORDER_84474,1,credit_card,5,251.96
ORDER_10222,1,boleto,1,401.63
ORDER_61716,1,credit_card,3,132.83
ORDER_31861,1,credit_card,3,39.05
ORDER_05616,2,credit_card,6,216.68
ORDER_33076,1,credit_card,1,31.91
ORDER_01776,1,boleto,1,133.25
ORDER_01161,1,boleto,1,58.0
ORDER_06860,1,credit_card,1,53.14
ORDER_47422,1,credit_card,3,35.05
ORDER_25088,1,credit_card,10,252.19
ORDER_06428,1,credit_card,2,106.29
ORDER_15906,1,credit_card,1,137.6
ORDER_82871,1,boleto,1,38.95
ORDER_64763,1,boleto,1,33.51
ORDER_53824,1,credit_card,1,187.06
ORDER_21439,1,credit_card,5,153.7
ORDER_74432,1,boleto,1,72.28
ORDER_73084,1,boleto,1,55.36
ORDER_28129,1,credit_card,3,37.09
ORDER_31657,1,boleto,1,34.69
ORDER_50083,1,credit_card,1,56.82
ORDER_70845,1,credit_card,1,122.87
ORDER_76262,14,voucher,1,4.7
ORDER_73184,1,credit_card,8,81.72
ORDER_42211,1,credit_card,6,102.37
ORDER_24951,1,credit_card,5,61.46
ORDER_09436,1,boleto,1,706.84
ORDER_81737,1,credit_card,4,134.92
ORDER_80643,1,credit_card,10,350.72
ORDER_70420,1,credit_card,1,29.22
ORDER_74454,1,credit_card,4,40.01
ORDER_81071,1,boleto,1,253.33
ORDER_53863,1,credit_card,4,58.9
ORDER_84859,1,credit_card,1,37.09
ORDER_25547,1,credit_card,5,240.13
ORDER_75758,2,voucher,1,42.3
ORDER_15812,1,boleto,1,19.39
ORDER_46961,1,credit_card,1,77.68
ORDER_07913,1,credit_card,3,151.99
ORDER_04701,1,boleto,1,42.38
ORDER_72165,1,credit_card,3,64.1
ORDER_01669,1,credit_card,3,58.31
ORDER_16660,1,credit_card,4,173.82
ORDER_39623,1,credit_card,1,54.1
ORDER_01838,1,boleto,1,83.94
ORDER_42683,1,credit_card,10,921.05
ORDER_60665,1,credit_card,2,769.08
ORDER_34527,1,credit_card,1,87.81
ORDER_71252,1,credit_card,10,1504.61
ORDER_58250,1,boleto,1,118.74
ORDER_72932,1,credit_card,8,237.0
ORDER_84082,1,credit_card,1,67.36
ORDER_69841,3,voucher,1,2.87
ORDER_20426,1,debit_card,1,77.91
ORDER_18832,1,credit_card,3,367.11
ORDER_10405,1,credit_card,1,17.59
ORDER_69977,1,credit_card,10,188.06
ORDER_84374,1,credit_card,3,63.9
ORDER_46962,1,credit_card,8,246.31
ORDER_20678,1,credit_card,1,39.09
ORDER_47616,1,credit_card,2,44.37
ORDER_57666,1,credit_card,7,201.53
ORDER_74810,1,credit_card,2,22.78
ORDER_47237,1,boleto,1,63.27
ORDER_07406,1,credit_card,2,203.08
ORDER_00696,1,boleto,1,95.34
ORDER_53383,1,credit_card,1,14.1
ORDER_64340,1,credit_card,8,113.11
ORDER_44051,1,boleto,1,165.57
ORDER_12435,1,credit_card,10,616.32
ORDER_45692,1,credit_card,3,141.74
ORDER_79332,1,credit_card,3,182.59
ORDER_07828,1,credit_card,6,68.18
ORDER_79032,1,boleto,1,141.11
ORDER_38552,1,credit_card,3,71.14
ORDER_48964,2,voucher,1,60.41
ORDER_23488,1,debit_card,1,69.36
ORDER_55927,1,boleto,1,36.99
ORDER_65811,1,credit_card,1,87.71
ORDER_05204,1,boleto,1,142.94
ORDER_11114,1,credit_card,3,164.79
ORDER_57874,1,boleto,1,116.26
ORDER_71512,1,credit_card,1,47.0
ORDER_16482,2,voucher,1,305.39
ORDER_72538,1,credit_card,4,56.71
ORDER_75152,1,credit_card,1,177.13
ORDER_19398,1,credit_card,10,231.27
ORDER_14134,1,credit_card,2,180.71
ORDER_07720,1,boleto,1,296.44
ORDER_00604,1,credit_card,5,264.07
ORDER_76213,1,credit_card,5,117.26
ORDER_52151,1,credit_card,3,110.55
ORDER_17234,1,boleto,1,134.06
ORDER_31705,1,credit_card,2,112.67
ORDER_47380,1,boleto,1,62.56
ORDER_59750,1,boleto,1,39.56
ORDER_67435,1,credit_card,1,243.55
ORDER_86519,1,credit_card,1,19.06
ORDER_34840,1,credit_card,5,137.66
ORDER_69733,1,credit_card,3,97.32
ORDER_60808,1,boleto,1,46.13
ORDER_75238,1,credit_card,12,364.89
ORDER_31550,1,boleto,1,94.77
ORDER_10290,1,credit_card,1,105.32
ORDER_16770,1,credit_card,2,248.94
ORDER_54096,1,credit_card,10,231.27
ORDER_32817,1,credit_card,6,89.0
ORDER_80608,1,credit_card,10,283.17
ORDER_67405,1,credit_card,10,238.03
ORDER_60806,1,credit_card,1,40.0
ORDER_49725,1,credit_card,4,127.01
ORDER_77638,1,credit_card,10,183.18
ORDER_31592,1,credit_card,2,245.14
ORDER_25825,1,credit_card,3,99.9
ORDER_36626,1,boleto,1,84.2
ORDER_49034,2,voucher,1,27.39
ORDER_87542,1,credit_card,3,174.51
ORDER_00635,1,credit_card,2,49.09
ORDER_03029,1,credit_card,1,47.53
ORDER_87423,1,credit_card,1,102.03
ORDER_65862,1,credit_card,1,79.0
ORDER_82770,1,boleto,1,51.05
ORDER_62068,1,boleto,1,158.71
ORDER_06478,1,boleto,1,179.0
ORDER_61089,1,credit_card,2,91.19
ORDER_84344,1,credit_card,3,344.07
ORDER_30436,1,credit_card,6,164.81
ORDER_30273,2,voucher,1,40.75
ORDER_87372,1,credit_card,1,29.69
ORDER_02043,1,credit_card,2,44.93
ORDER_35247,1,credit_card,2,142.1
ORDER_02111,1,credit_card,4,99.9
ORDER_32408,1,credit_card,8,121.18
ORDER_34990,1,credit_card,7,79.29
ORDER_43987,2,voucher,1,102.44
ORDER_24952,1,credit_card,3,77.57
ORDER_31674,1,credit_card,6,206.77
ORDER_61854,1,credit_card,4,44.1
ORDER_49281,1,credit_card,3,121.39
ORDER_65213,1,credit_card,4,47.0
ORDER_31689,1,credit_card,5,153.81
ORDER_64966,1,credit_card,1,27.8
ORDER_75676,1,credit_card,5,54.85
ORDER_64046,1,credit_card,2,110.63
ORDER_02059,1,boleto,1,139.81
ORDER_47236,1,credit_card,10,187.43
ORDER_66794,1,credit_card,8,385.81
ORDER_12845,1,boleto,1,61.08
ORDER_82402,1,credit_card,4,104.37
ORDER_74531,1,credit_card,2,142.57
ORDER_01718,1,credit_card,6,65.84
ORDER_58405,1,credit_card,8,190.67
ORDER_34418,2,voucher,1,257.5
ORDER_72980,1,credit_card,5,375.43
ORDER_12114,1,credit_card,2,144.56
ORDER_35143,1,credit_card,3,46.29
ORDER_19900,1,credit_card,8,234.46
ORDER_84861,1,boleto,1,81.89
ORDER_41178,3,voucher,1,20.0
ORDER_70670,1,credit_card,2,134.89
ORDER_25196,1,voucher,1,57.78
ORDER_82538,1,boleto,1,70.28
ORDER_10815,1,credit_card,5,105.07
ORDER_46850,1,credit_card,8,216.3
ORDER_39621,1,credit_card,2,106.88
ORDER_64766,1,boleto,1,354.01
ORDER_23775,1,credit_card,3,177.49
ORDER_63099,1,credit_card,5,118.75
ORDER_39103,1,credit_card,4,203.08
ORDER_75445,2,voucher,1,27.93
ORDER_88053,1,credit_card,1,71.36
ORDER_38973,1,boleto,1,378.61
ORDER_29448,1,credit_card,2,207.96
ORDER_44418,1,credit_card,8,412.96
ORDER_48101,1,credit_card,7,369.69
ORDER_25289,1,credit_card,5,257.49
ORDER_12444,1,credit_card,1,165.29
ORDER_35937,1,boleto,1,35.86
ORDER_59313,1,boleto,1,192.44
ORDER_27597,1,credit_card,1,47.78
ORDER_38485,1,credit_card,5,231.38
ORDER_44164,1,credit_card,3,66.66
ORDER_09739,1,boleto,1,56.78
ORDER_32748,1,credit_card,2,161.55
ORDER_58797,1,credit_card,4,100.82
ORDER_60811,1,credit_card,4,287.11
ORDER_63460,1,boleto,1,83.59
ORDER_73557,1,credit_card,1,68.34
ORDER_21200,1,credit_card,4,45.48
ORDER_35873,2,voucher,1,50.0
ORDER_09290,1,boleto,1,74.57
ORDER_87265,1,debit_card,1,199.0
ORDER_45683,1,credit_card,1,24.82
ORDER_18442,1,credit_card,4,949.97
ORDER_04085,1,credit_card,1,167.2
ORDER_19038,1,credit_card,3,231.93
ORDER_39741,1,credit_card,1,27.33
ORDER_34832,1,credit_card,1,124.52
ORDER_82273,1,credit_card,4,85.85
ORDER_75279,1,credit_card,8,1325.44
ORDER_43964,1,credit_card,6,375.42
ORDER_33645,1,boleto,1,166.6
ORDER_74219,1,credit_card,2,123.52
ORDER_53850,1,boleto,1,37.0
ORDER_85007,1,credit_card,8,295.63
ORDER_39835,1,credit_card,1,74.36
ORDER_44858,1,credit_card,6,792.06
ORDER_87728,1,credit_card,4,40.16
ORDER_21109,1,credit_card,2,252.03
ORDER_50650,1,boleto,1,58.37
ORDER_25238,1,credit_card,1,65.0
ORDER_24175,1,credit_card,8,382.14
ORDER_19615,1,credit_card,4,175.77
ORDER_54730,1,boleto,1,105.29
ORDER_04665,1,credit_card,3,60.1
ORDER_53032,1,credit_card,1,36.73
ORDER_80687,1,boleto,1,424.04
ORDER_37818,1,boleto,1,312.61
ORDER_23251,1,credit_card,2,64.28
ORDER_01004,1,credit_card,5,56.96
ORDER_56918,1,credit_card,10,101.14
ORDER_38553,1,credit_card,8,366.96
ORDER_37885,1,credit_card,4,94.55
ORDER_00093,1,credit_card,1,42.4
ORDER_58538,1,credit_card,2,113.38
ORDER_69403,12,voucher,1,8.23
ORDER_20064,1,boleto,1,106.78
ORDER_04772,1,credit_card,1,49.3
ORDER_87165,1,credit_card,1,41.27
ORDER_40668,1,boleto,1,27.75
ORDER_02812,1,credit_card,3,61.58
ORDER_76709,1,boleto,1,189.0
ORDER_02600,1,credit_card,8,130.83
ORDER_55202,1,credit_card,10,401.3
ORDER_55348,1,credit_card,4,91.07
ORDER_13610,1,credit_card,2,71.05
ORDER_58364,1,credit_card,8,516.97
ORDER_07011,1,credit_card,5,81.3
ORDER_53205,1,credit_card,3,113.35
ORDER_41418,1,credit_card,1,25.5
ORDER_82428,1,credit_card,6,96.31
ORDER_34805,1,debit_card,1,21.33
ORDER_25583,1,credit_card,3,74.16
ORDER_13128,1,credit_card,3,90.17
ORDER_37345,1,credit_card,1,26.09
ORDER_05591,1,credit_card,6,683.97
ORDER_60753,1,credit_card,10,242.48
ORDER_34336,1,credit_card,1,82.68
ORDER_82910,1,credit_card,1,35.38
ORDER_35933,1,credit_card,3,37.13
ORDER_33006,1,boleto,1,40.22
ORDER_02504,1,credit_card,3,68.89
ORDER_10913,1,credit_card,2,143.45
ORDER_34283,1,credit_card,10,606.21
ORDER_08030,1,credit_card,3,165.8
ORDER_81657,1,credit_card,2,107.21
ORDER_28710,1,boleto,1,240.73
ORDER_20206,1,credit_card,1,33.51
ORDER_17052,1,credit_card,1,50.65
ORDER_01250,1,credit_card,7,83.42
ORDER_65097,2,voucher,1,100.0
ORDER_58663,1,credit_card,1,47.43
ORDER_86293,1,credit_card,2,300.21
ORDER_80832,1,credit_card,1,57.72
ORDER_87522,1,credit_card,8,214.76
ORDER_70027,1,voucher,1,53.15
ORDER_50764,1,credit_card,1,55.37
ORDER_85554,4,voucher,1,28.36
ORDER_20922,1,credit_card,1,23.68
ORDER_03170,1,credit_card,1,80.59
ORDER_64182,1,credit_card,1,91.05
ORDER_43004,1,credit_card,1,73.83
ORDER_39389,1,credit_card,2,113.44
ORDER_22541,1,credit_card,2,56.94
ORDER_55080,1,credit_card,4,433.43
ORDER_60737,1,boleto,1,67.5
ORDER_16698,1,credit_card,2,215.86
ORDER_12398,1,boleto,1,230.03
ORDER_49028,1,boleto,1,42.42
ORDER_65452,1,credit_card,2,61.71
ORDER_26236,1,boleto,1,127.45
ORDER_62365,1,credit_card,3,192.03
ORDER_78161,1,credit_card,5,315.11
ORDER_23123,1,credit_card,1,54.62
ORDER_10904,1,credit_card,8,133.25
ORDER_51258,1,credit_card,4,117.45
ORDER_31009,1,credit_card,1,36.49
ORDER_29145,1,credit_card,2,126.42
